,Input_Count,Outputs,Wiring,Gates,Gate_Activations,Truth_Table,Final_Population
808,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
809,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 1, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  8.  9.  4.  5. 15. 15.],False
810,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],False
811,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],True
812,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],True
813,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
814,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
815,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
816,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
817,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],False
818,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
819,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
820,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
821,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
822,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
823,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
824,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],True
825,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
826,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
827,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
828,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
829,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
830,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
831,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
832,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
833,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
834,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
835,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],False
836,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
837,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
838,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],True
839,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],False
840,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],True
841,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
842,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
843,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
844,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
845,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
846,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
847,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
848,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],True
849,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
850,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],False
851,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
852,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],False
853,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
854,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
855,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
856,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
857,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
858,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
859,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
860,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
861,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
862,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
863,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
864,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
865,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
866,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
867,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
868,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
869,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 1, 0, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1.  3. 11.  0.  1.  3. 15.],True
870,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],False
871,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 1, 1, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1. 11. 11.  0.  1. 15. 15.],False
872,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],True
873,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 0, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
874,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 0, 1, 0, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
875,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 0, 0, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
876,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 1, 0, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],True
877,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
878,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 0, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
879,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],True
880,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1.  3. 11.  0.  1.  3. 15.],False
881,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
882,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
883,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 1, 1, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1. 11. 11.  0.  1. 15. 15.],False
884,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],False
885,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 0, 1, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
886,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 0, 0, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1.  3. 11.  7.  7.  7. 15.],True
887,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 0, 0, 0)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
888,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 1, 1, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1.  3. 11.  0.  1.  3. 15.],False
889,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 1, 0, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1. 11. 11.  0.  1. 15. 15.],False
890,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 0, 1, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  8.  9. 11. 11. 15. 15. 15. 15.],False
891,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 1, 1, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
892,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 1, 1, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
893,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 0, 0, 1)",[ 0.  1.  3.  3.  7.  7.  7.  7.  0.  1. 11. 11.  7.  7. 15. 15.],False
894,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 1, 0, 1)",[ 0.  1.  3.  3.  0.  1.  3.  3.  0.  1. 11. 11.  0.  1. 15. 15.],False
